Date,Open,High,Low,Close,Adj Close,Volume
2006-06-16,196.906250,214.487503,196.906250,210.931244,160.847809,2547872
2006-06-19,210.625000,210.625000,204.875000,208.562500,159.041489,1160184
2006-06-20,205.000000,208.500000,200.000000,200.831253,153.145935,1522120
2006-06-21,201.250000,206.000000,199.643753,205.243744,156.510681,2186520
2006-06-22,206.250000,211.231247,206.250000,209.462494,159.727768,1139376
2006-06-23,209.375000,212.625000,204.375000,211.887497,161.577011,1535208
2006-06-26,213.125000,214.368744,202.000000,203.868744,155.462219,1092496
2006-06-27,204.762497,206.625000,200.000000,205.337494,156.582260,1526848
2006-06-28,200.206253,213.375000,200.206253,211.743744,161.467361,1275352
2006-06-29,213.737503,218.500000,208.750000,210.000000,160.137619,1393616
2006-06-30,215.000000,218.125000,213.375000,216.956253,165.442215,2580088
2006-07-03,218.625000,225.856247,216.875000,224.981247,171.561722,1462400
2006-07-04,225.875000,229.100006,225.625000,226.800003,172.948654,859432
2006-07-05,225.000000,232.500000,222.500000,230.975006,176.132416,1080248
2006-07-06,230.975006,230.975006,223.937500,225.406250,171.885849,952616
2006-07-07,226.262497,229.362503,217.506256,218.512497,166.628937,977352
2006-07-10,217.500000,227.375000,217.500000,225.112503,171.661835,1114840
2006-07-11,222.637497,227.487503,220.137497,221.131256,168.625931,1119888
2006-07-12,225.137497,238.625000,224.875000,236.618744,180.436005,3508792
2006-07-13,232.668747,236.250000,231.399994,233.518753,178.072174,1941384
2006-07-14,232.500000,236.750000,227.750000,234.437500,178.772736,2112856
2006-07-17,234.031250,239.362503,231.375000,232.468750,177.271439,2746288
2006-07-18,233.750000,238.712494,228.156250,230.218750,175.555679,4047448
2006-07-19,234.375000,237.456253,218.500000,219.762497,167.582123,5980472
2006-07-20,224.750000,227.337494,221.250000,225.962494,172.309998,2107848
2006-07-21,224.875000,224.875000,218.875000,220.906250,168.454407,1904976
2006-07-24,225.000000,229.231247,216.631256,227.493744,173.477661,2102456
2006-07-25,228.125000,231.875000,228.125000,230.706253,175.927368,1434432
2006-07-26,235.625000,236.593750,229.000000,235.943756,179.921356,1847320
2006-07-27,236.875000,240.000000,234.456253,236.643753,180.455109,2089784
2006-07-28,237.024994,237.500000,231.000000,232.000000,177.194778,742316
2006-07-31,225.000000,237.500000,225.000000,234.000000,178.722305,432520
2006-08-01,225.300003,234.949997,225.300003,232.850006,177.843994,427724
2006-08-02,225.625000,235.987503,225.625000,235.225006,179.657944,512728
2006-08-03,232.500000,237.987503,232.500000,235.862503,180.144836,703572
2006-08-04,229.537506,240.750000,229.537506,237.500000,181.395523,687476
2006-08-07,237.500000,239.250000,233.000000,234.000000,178.722305,507824
2006-08-08,226.750000,239.250000,226.750000,238.699997,182.312057,312264
2006-08-09,236.750000,243.875000,236.250000,241.750000,184.641525,580536
2006-08-10,233.750000,243.750000,233.750000,241.562500,184.498352,684328
2006-08-11,250.000000,250.000000,239.062500,242.062500,184.880219,559584
2006-08-14,236.274994,247.475006,236.274994,241.137497,184.173737,645388
2006-08-16,243.262497,246.250000,242.500000,243.262497,185.796753,1353144
2006-08-17,244.750000,246.000000,239.037506,239.725006,183.094910,1291992
2006-08-18,234.062500,242.949997,234.062500,242.425003,185.157043,663272
2006-08-21,240.000000,243.225006,239.250000,242.350006,185.099808,526252
2006-08-22,240.287506,245.875000,240.287506,243.725006,186.149994,756000
2006-08-23,237.512497,245.000000,237.512497,240.837494,183.944550,801588
2006-08-24,238.750000,242.774994,238.012497,241.850006,184.717926,934292
2006-08-25,240.000000,244.987503,240.000000,243.637497,186.083206,843404
2006-08-28,237.774994,246.375000,237.774994,245.574997,187.562973,806680
2006-08-29,247.500000,248.750000,246.000000,247.524994,189.052292,845244
2006-08-30,247.750000,248.712494,245.024994,246.024994,187.906677,713224
2006-08-31,247.500000,250.425003,246.500000,249.012497,190.188416,1258748
2006-09-01,249.500000,250.000000,248.024994,249.712494,190.723068,402876
2006-09-04,249.800003,255.000000,249.800003,254.449997,194.341492,784572
2006-09-05,250.000000,257.000000,250.000000,251.574997,192.145569,935216
2006-09-06,252.500000,254.250000,247.750000,248.812500,190.035660,572620
2006-09-07,246.250000,247.925003,245.137497,246.550003,188.307648,723696
2006-09-08,240.000000,249.000000,240.000000,248.274994,189.625153,486640
2006-09-11,250.000000,250.250000,237.750000,238.750000,182.350266,1046564
2006-09-12,239.987503,245.250000,238.750000,244.637497,186.846893,620872
2006-09-13,245.500000,251.425003,245.500000,249.350006,190.446182,547084
2006-09-14,250.000000,253.750000,250.000000,253.050003,193.272156,628460
2006-09-15,253.500000,253.500000,249.062500,250.787506,191.544083,313872
2006-09-18,251.000000,253.500000,248.500000,249.199997,190.331650,262816
2006-09-19,251.000000,254.875000,247.824997,252.550003,192.890213,944044
2006-09-20,251.250000,258.750000,248.787506,256.875000,196.193573,1433944
2006-09-21,257.500000,264.500000,257.500000,263.149994,200.986237,1584312
2006-09-22,262.250000,263.149994,258.250000,260.612488,199.048157,660040
2006-09-25,261.250000,262.250000,255.250000,256.299988,195.754395,421328
2006-09-26,257.000000,262.000000,252.562500,260.950012,199.305923,674848
2006-09-27,262.750000,263.725006,259.500000,260.587494,199.029068,628912
2006-09-28,260.075012,262.500000,253.750000,254.725006,194.551437,1249848
2006-09-29,255.500000,258.500000,255.000000,255.399994,195.067001,796484
2006-10-03,255.000000,258.250000,252.500000,253.625000,193.711334,456208
2006-10-04,252.462494,254.925003,245.750000,247.024994,188.670410,2472204
2006-10-05,249.975006,252.250000,248.725006,249.750000,190.751694,1557344
2006-10-06,251.250000,251.750000,247.062500,248.274994,189.625153,754268
2006-10-09,248.762497,252.175003,246.750000,250.687500,191.467712,445752
2006-10-10,251.750000,254.975006,251.000000,252.837494,193.109848,554300
2006-10-11,257.500000,264.500000,257.500000,261.250000,199.535110,2118468
2006-10-12,262.500000,271.725006,260.250000,270.725006,206.771774,1584984
2006-10-13,273.750000,279.975006,270.337494,276.187500,210.943863,1397888
2006-10-16,280.000000,287.000000,278.799988,282.612488,215.851089,2310344
2006-10-17,293.799988,293.799988,277.649994,278.475006,212.691025,2840668
2006-10-18,276.250000,280.000000,275.250000,276.125000,210.896164,1822524
2006-10-19,276.250000,279.750000,271.000000,273.174988,208.643005,873548
2006-10-20,274.750000,275.500000,271.325012,272.237488,207.927002,692312
2006-10-23,273.250000,274.000000,268.250000,269.625000,206.500580,297928
2006-10-26,269.000000,273.000000,268.750000,270.000000,206.787766,724060
2006-10-27,271.274994,272.750000,266.125000,269.100006,206.098480,495796
2006-10-30,271.250000,272.174988,265.000000,269.612488,206.490906,2403492
2006-10-31,270.000000,274.524994,268.875000,271.125000,207.649353,787036
2006-11-01,273.750000,275.000000,270.000000,270.562500,207.218506,498112
2006-11-02,272.500000,272.500000,268.024994,270.024994,206.806900,687368
2006-11-03,271.725006,272.750000,264.524994,266.674988,204.241211,1043428
2006-11-06,266.674988,268.750000,264.062500,264.850006,202.843430,975560
2006-11-07,268.250000,268.674988,264.250000,265.475006,203.322098,821156
2006-11-08,268.000000,268.000000,262.875000,265.562500,203.389114,832564
2006-11-09,268.750000,268.750000,263.750000,265.662506,203.465668,1015620
2006-11-10,268.750000,268.750000,266.262512,267.174988,204.624130,980516
2006-11-13,270.000000,270.000000,266.500000,268.637512,205.744217,580860
2006-11-14,268.750000,277.450012,264.750000,276.562500,211.813858,35573548
2006-11-15,277.500000,280.250000,272.500000,273.850006,209.736374,786188
2006-11-16,275.500000,276.000000,270.350006,271.375000,207.840805,399456
2006-11-17,272.500000,273.750000,270.250000,273.087494,209.152374,441492
2006-11-20,273.087494,280.000000,268.812500,278.587494,213.364822,1170244
2006-11-21,280.000000,287.450012,280.000000,286.924988,219.750183,894968
2006-11-22,287.750000,292.225006,284.000000,286.537506,219.453461,1274356
2006-11-23,285.162506,292.350006,284.662506,286.037506,219.070511,1353340
2006-11-24,287.000000,289.000000,283.799988,287.087494,219.874741,563316
2006-11-27,285.262512,290.000000,285.262512,289.437500,221.674606,346832
2006-11-28,285.000000,288.674988,282.500000,287.399994,220.114075,834544
2006-11-29,289.750000,292.200012,288.037506,291.100006,222.947937,775856
2006-11-30,295.000000,299.250000,293.500000,297.962494,228.203751,920464
2006-12-01,298.750000,299.975006,295.424988,296.700012,227.236862,1358180
2006-12-04,298.337494,303.000000,297.000000,297.850006,228.117462,436780
2006-12-05,300.000000,301.250000,295.500000,297.037506,227.495316,589864
2006-12-06,298.987488,301.225006,294.750000,298.937500,228.950394,627536
2006-12-07,300.000000,300.950012,297.250000,298.212494,228.395126,339140
2006-12-08,295.000000,299.250000,293.750000,294.037506,225.197693,273164
2006-12-11,293.687500,297.500000,284.375000,292.825012,224.268921,1279472
2006-12-12,296.250000,296.250000,275.274994,279.750000,214.255096,1201016
2006-12-13,287.250000,287.250000,272.562500,280.250000,214.638016,1111524
2006-12-14,285.000000,288.750000,277.875000,287.149994,219.922531,735128
2006-12-15,287.587494,291.500000,287.000000,289.024994,221.358658,376992
2006-12-18,294.750000,296.750000,282.000000,295.437500,226.269836,532236
2006-12-19,295.000000,295.000000,281.750000,285.412506,218.591949,803528
2006-12-20,286.250000,293.750000,280.575012,283.712494,217.289871,587392
2006-12-21,289.750000,289.750000,275.737488,284.024994,217.529160,470648
2006-12-22,287.750000,289.500000,282.000000,287.837494,220.449066,306324
2006-12-26,289.750000,298.674988,288.000000,297.562500,227.897385,394248
2006-12-27,300.000000,301.750000,292.500000,298.825012,228.864243,472148
2006-12-28,302.250000,304.000000,295.000000,302.162506,231.420410,597220
2006-12-29,303.000000,306.250000,302.500000,304.649994,233.325531,384832
2007-01-02,312.500000,314.000000,305.500000,312.137512,239.059952,405632
2007-01-03,300.000000,321.875000,300.000000,320.325012,245.330643,719108
2007-01-04,325.000000,325.000000,313.024994,315.875000,241.922623,801712
2007-01-05,302.500000,317.750000,302.500000,315.637512,241.740585,768308
2007-01-08,316.250000,317.500000,304.262512,311.399994,238.495178,1173444
2007-01-09,312.500000,315.750000,306.750000,313.862488,240.381088,663616
2007-01-10,313.750000,318.750000,307.500000,308.524994,236.293259,607456
2007-01-11,311.250000,324.475006,301.250000,319.299988,244.545700,1223664
2007-01-12,325.000000,332.500000,320.500000,331.325012,253.755295,1880908
2007-01-15,334.750000,341.750000,326.274994,331.975006,254.253174,4267204
2007-01-16,349.750000,349.750000,330.037506,331.962494,254.243668,1987388
2007-01-17,333.225006,333.674988,320.000000,326.475006,250.040771,820256
2007-01-18,328.649994,332.350006,326.500000,328.700012,251.744934,982000
2007-01-19,337.500000,337.500000,323.000000,324.387512,248.442093,827096
2007-01-22,337.500000,337.500000,322.524994,328.087494,251.858231,798944
2007-01-23,331.250000,331.250000,325.000000,325.875000,250.159729,440696
2007-01-24,330.500000,330.500000,324.325012,326.125000,250.351608,1008600
2007-01-25,330.500000,330.500000,325.875000,328.475006,252.155670,315288
2007-01-29,307.500000,330.000000,307.500000,324.075012,248.777939,548084
2007-01-31,337.500000,337.500000,318.750000,319.649994,245.380981,995220
2007-02-01,325.000000,325.000000,317.750000,323.125000,248.048676,585216
2007-02-02,328.750000,328.750000,322.750000,324.850006,249.372864,1101000
2007-02-05,330.000000,330.000000,323.750000,326.262512,250.457138,1133856
2007-02-06,328.700012,328.700012,320.000000,324.575012,249.161835,28271828
2007-02-07,326.500000,327.750000,322.799988,326.662506,250.764267,618628
2007-02-08,331.250000,331.250000,323.750000,325.012512,249.497635,435072
2007-02-09,337.500000,337.500000,307.850006,321.950012,247.146576,928432
2007-02-12,325.000000,325.000000,312.500000,313.562500,240.707993,486580
2007-02-13,320.000000,321.100006,308.750000,313.637512,240.765503,1315544
2007-02-14,313.500000,316.225006,310.000000,315.037506,241.840271,769156
2007-02-15,322.500000,324.700012,316.250000,322.575012,247.626373,1026280
2007-02-19,323.750000,329.500000,323.750000,327.475006,251.387985,1232556
2007-02-20,329.750000,330.725006,322.562500,324.299988,248.950668,1282588
2007-02-21,324.000000,328.000000,320.500000,321.487488,246.791702,1220940
2007-02-22,325.000000,327.750000,321.500000,323.774994,248.547668,1336900
2007-02-23,327.500000,327.500000,317.500000,318.812500,244.738174,545368
2007-02-26,325.000000,325.000000,308.787506,320.700012,246.187073,683604
2007-02-27,323.750000,323.750000,313.700012,316.299988,242.809326,766344
2007-02-28,318.750000,318.750000,292.500000,297.112488,228.079926,3416368
2007-03-01,300.000000,317.500000,295.000000,313.899994,240.967133,1758688
2007-03-02,302.750000,315.000000,300.250000,302.112488,231.918320,1100892
2007-03-05,297.500000,297.500000,287.875000,290.549988,223.042282,1151984
2007-03-06,300.000000,306.000000,290.062500,299.762512,230.114334,1072348
2007-03-07,305.000000,305.000000,289.750000,298.250000,228.953247,905716
2007-03-08,307.500000,315.750000,299.500000,304.674988,233.885345,825620
2007-03-09,306.250000,307.625000,300.000000,303.049988,232.637863,921492
2007-03-12,293.750000,313.412506,282.462494,309.575012,237.646912,1041248
2007-03-13,312.000000,317.174988,307.500000,316.125000,242.675095,554024
2007-03-14,312.500000,312.500000,300.000000,303.375000,232.887360,831212
2007-03-15,308.750000,312.762512,305.250000,309.049988,237.243866,1009952
2007-03-16,312.000000,312.000000,303.899994,309.024994,237.224716,719892
2007-03-19,311.250000,315.924988,310.000000,315.024994,241.830658,357780
2007-03-20,316.274994,318.987488,312.125000,313.125000,240.372086,550916
2007-03-21,320.000000,320.000000,308.750000,316.774994,243.174011,481748
2007-03-22,320.000000,327.000000,318.762512,325.987488,250.246155,1376124
2007-03-23,326.250000,330.000000,320.137512,322.375000,247.472931,1726264
2007-03-26,323.387512,324.750000,313.750000,315.312500,242.051315,1293328
2007-03-28,315.000000,317.500000,298.812500,300.250000,230.488480,2800312
2007-03-29,301.250000,314.000000,298.125000,311.750000,239.316559,1633852
2007-03-30,313.750000,313.750000,305.000000,307.799988,236.284393,700912
2007-04-02,305.750000,305.750000,296.250000,297.187500,228.137527,897716
2007-04-03,299.750000,303.750000,296.500000,300.225006,230.469406,765744
2007-04-04,299.500000,306.000000,297.575012,299.250000,229.720856,785472
2007-04-05,300.000000,302.450012,297.037506,298.462494,229.116287,652464
2007-04-09,299.000000,306.250000,299.000000,304.149994,233.482422,637060
2007-04-10,304.250000,306.000000,298.762512,299.237488,229.711197,582360
2007-04-11,299.250000,301.625000,296.750000,297.625000,228.473480,927500
2007-04-12,296.750000,302.000000,292.774994,300.250000,230.488480,977336
2007-04-13,304.500000,317.250000,298.875000,315.662506,242.319977,2073104
2007-04-16,324.700012,327.500000,317.625000,320.024994,245.668900,2569712
2007-04-17,330.000000,332.500000,309.125000,312.375000,239.796356,2721508
2007-04-18,313.674988,316.250000,310.024994,311.725006,239.297455,916320
2007-04-19,309.725006,312.000000,300.500000,310.750000,238.548904,1013000
2007-04-20,312.500000,317.225006,311.750000,313.962494,241.014984,961476
2007-04-23,316.250000,317.500000,310.875000,311.524994,239.143906,606012
2007-04-24,311.250000,314.975006,305.075012,306.450012,235.248077,694860
2007-04-25,307.500000,307.500000,302.024994,305.200012,234.288483,10915052
2007-04-26,307.250000,311.424988,305.000000,309.875000,237.877213,793380
2007-04-27,308.750000,310.000000,304.500000,308.612488,236.908081,1348144
2007-04-30,310.000000,317.475006,307.750000,316.424988,242.905289,813080
2007-05-03,318.750000,323.750000,318.750000,322.549988,247.607269,1852176
2007-05-04,324.875000,324.875000,317.500000,318.587494,244.565460,480788
2007-05-07,320.000000,322.350006,316.262512,319.412506,245.198700,4778704
2007-05-08,317.537506,319.250000,315.049988,316.950012,243.308426,863496
2007-05-09,316.500000,318.250000,306.399994,309.162506,237.330170,1852560
2007-05-10,311.000000,315.000000,306.524994,307.399994,235.977173,648448
2007-05-11,308.000000,315.000000,303.750000,313.174988,240.410446,1006456
2007-05-14,317.500000,317.500000,311.250000,312.325012,239.757980,279132
2007-05-15,312.000000,313.674988,306.387512,309.149994,237.320663,569912
2007-05-16,310.000000,312.200012,302.649994,306.100006,234.979355,1347448
2007-05-17,309.000000,313.250000,307.549988,312.075012,239.566116,598796
2007-05-18,313.750000,319.125000,308.787506,312.899994,240.199417,680840
2007-05-21,316.250000,317.000000,307.549988,309.237488,237.387848,615160
2007-05-22,310.000000,311.000000,305.500000,307.362488,235.948441,666956
2007-05-23,310.000000,310.875000,306.274994,308.075012,236.495483,242220
2007-05-24,308.000000,311.225006,305.149994,305.975006,234.883438,724824
2007-05-25,304.750000,308.250000,301.287506,307.437500,236.006119,1220532
2007-05-28,311.250000,313.500000,305.250000,306.212494,235.065704,635744
2007-05-29,306.750000,310.950012,304.750000,307.862488,236.332214,418800
2007-05-30,307.500000,308.750000,302.500000,303.387512,232.896957,440020
2007-05-31,305.000000,308.000000,301.250000,302.149994,231.947128,657368
2007-06-01,305.000000,306.500000,303.262512,304.750000,233.943008,329560
2007-06-04,307.250000,308.000000,301.062500,302.187500,231.975815,274124
2007-06-05,302.500000,304.250000,300.000000,301.950012,231.793579,424500
2007-06-06,303.750000,304.250000,298.049988,299.799988,230.143066,834792
2007-06-07,298.750000,303.000000,298.000000,301.587494,231.515274,467000
2007-06-08,299.962494,307.700012,298.000000,305.212494,234.298080,1074100
2007-06-11,307.750000,311.000000,304.250000,305.200012,234.288483,544484
2007-06-12,305.000000,305.424988,301.562500,303.687500,233.127304,211968
2007-06-13,303.750000,305.000000,299.250000,300.700012,230.833984,392768
2007-06-14,304.937500,304.937500,300.437500,300.937500,231.016281,730100
2007-06-15,302.350006,304.475006,295.012512,296.112488,228.070297,1182476
2007-06-18,299.500000,301.750000,290.737488,291.649994,224.633163,674160
2007-06-19,289.700012,292.500000,286.250000,290.149994,223.477829,857432
2007-06-20,292.500000,293.000000,285.250000,286.450012,220.628067,997432
2007-06-21,287.000000,288.000000,282.750000,286.162506,220.406540,600708
2007-06-22,287.500000,287.500000,283.825012,285.000000,219.511200,19723788
2007-06-25,285.000000,285.500000,279.549988,281.375000,216.719131,919096
2007-06-26,283.750000,284.787506,280.000000,280.612488,216.131866,750312
2007-06-27,281.250000,284.625000,280.000000,283.250000,218.163391,938184
2007-06-28,284.750000,285.250000,281.225006,284.200012,218.895004,663740
2007-06-29,284.500000,288.750000,284.500000,287.312500,221.292328,588180
2007-07-02,288.000000,288.750000,283.000000,283.649994,218.471481,318708
2007-07-03,284.000000,286.225006,281.024994,281.937500,217.152466,461164
2007-07-04,284.899994,287.399994,279.000000,279.312500,215.130661,799588
2007-07-05,280.000000,280.500000,275.174988,277.437500,213.686478,813372
2007-07-06,277.000000,291.500000,275.500000,289.762512,223.179398,1497352
2007-07-09,290.000000,295.000000,290.000000,294.137512,226.549118,1115580
2007-07-10,295.000000,300.000000,292.562500,296.625000,228.464920,1808152
2007-07-11,296.250000,296.250000,277.500000,286.725006,220.839783,1661104
2007-07-12,287.500000,291.899994,283.500000,290.299988,223.593384,1397268
2007-07-13,292.500000,295.000000,282.575012,284.212494,218.904663,1525332
2007-07-16,286.250000,286.250000,278.649994,281.975006,217.181274,997580
2007-07-17,290.500000,294.424988,287.500000,288.712494,222.370667,1942912
2007-07-18,289.250000,292.625000,286.000000,291.862488,224.796799,744848
2007-07-19,292.500000,294.750000,291.075012,293.587494,226.125488,1051264
2007-07-20,294.500000,297.750000,292.000000,294.274994,226.654999,1010960
2007-07-23,293.750000,298.750000,290.000000,297.662506,229.264038,1576224
2007-07-24,297.500000,297.500000,291.562500,292.662506,225.412933,598448
2007-07-25,297.500000,297.500000,286.500000,287.262512,221.253830,399928
2007-07-26,288.750000,300.000000,286.250000,296.325012,228.233902,533848
2007-07-27,287.500000,293.750000,286.512512,288.250000,222.577820,1066284
2007-07-30,287.500000,288.712494,282.500000,284.437500,219.633850,636100
2007-07-31,286.250000,290.250000,283.000000,289.612488,223.629776,403352
2007-08-01,286.250000,286.250000,277.500000,278.950012,215.396576,1544344
2007-08-02,280.250000,282.000000,272.500000,273.837494,211.448853,667352
2007-08-03,274.049988,278.375000,271.000000,274.174988,211.709534,93568
2007-08-06,270.000000,279.750000,267.799988,275.600006,212.809891,738636
2007-08-07,279.250000,279.924988,273.512512,276.975006,213.871521,503152
2007-08-08,283.750000,292.200012,281.000000,288.424988,222.712875,122752
2007-08-09,291.250000,297.100006,284.500000,286.625000,221.322968,1381864
2007-08-10,277.500000,288.125000,262.500000,286.262512,221.043015,2064520
2007-08-13,287.250000,287.750000,282.037506,283.762512,219.112701,258396
2007-08-14,285.000000,285.000000,280.075012,282.399994,218.060562,391436
2007-08-16,275.250000,278.500000,271.250000,271.950012,209.991440,1982264
2007-08-17,279.725006,279.725006,260.274994,264.024994,203.871964,1727132
2007-08-20,271.950012,274.462494,262.750000,263.637512,203.572815,949356
2007-08-21,267.475006,267.500000,251.637497,254.062500,196.179276,1409192
2007-08-22,255.000000,258.000000,249.500000,256.112488,197.762177,886060
2007-08-23,258.750000,262.475006,251.000000,251.912506,194.519073,456952
2007-08-24,253.074997,256.750000,250.000000,254.112503,196.217789,411964
2007-08-27,256.225006,259.000000,255.000000,256.412506,197.993851,735884
2007-08-28,258.750000,259.500000,253.137497,257.049988,198.486038,652756
2007-08-29,254.250000,258.875000,251.500000,257.937500,199.171326,619476
2007-08-30,262.500000,262.500000,256.500000,260.312500,201.005280,144312
2007-08-31,263.750000,267.487488,261.575012,266.250000,205.590027,894944
2007-09-03,267.750000,267.750000,263.774994,264.700012,204.393112,363480
2007-09-04,267.250000,271.725006,265.250000,266.424988,205.725159,549480
2007-09-05,267.500000,270.725006,266.500000,267.825012,206.806198,1155628
2007-09-06,266.250000,270.250000,265.000000,269.250000,207.906570,413076
2007-09-07,270.000000,270.250000,267.549988,269.325012,207.964478,935672
2007-09-10,268.750000,268.750000,261.000000,261.737488,202.105576,1091972
2007-09-11,262.524994,263.674988,255.000000,255.962494,197.646317,878340
2007-09-12,257.500000,258.725006,253.500000,254.050003,196.169571,1089020
2007-09-13,255.500000,258.274994,253.500000,257.462494,198.804535,723100
2007-09-14,258.750000,259.975006,254.750000,255.649994,197.405045,344312
2007-09-17,257.500000,257.500000,248.800003,249.337494,192.530731,1159240
2007-09-18,250.000000,252.000000,248.037506,250.524994,193.447708,2564164
2007-09-19,257.000000,258.500000,253.812500,255.612503,197.376129,2014344
2007-09-20,253.750000,255.500000,249.750000,250.199997,193.196716,700464
2007-09-21,248.750000,255.475006,244.500000,253.737503,195.928253,2041020
2007-09-24,255.000000,256.500000,250.087494,251.487503,194.190872,638528
2007-09-25,252.500000,253.449997,247.750000,250.537506,193.457321,1131204
2007-09-26,251.750000,261.950012,251.512497,260.250000,200.957047,3679472
2007-09-27,262.750000,266.225006,261.250000,265.424988,204.952972,2064624
2007-09-28,266.000000,269.250000,261.312500,264.187500,203.997452,746956
2007-10-01,265.000000,265.750000,255.787506,259.637512,200.484009,587892
2007-10-03,265.000000,273.750000,262.250000,269.987488,208.476028,1868752
2007-10-04,268.299988,270.750000,263.774994,269.662506,208.225113,630916
2007-10-05,268.750000,269.750000,264.312500,267.549988,206.593857,396420
2007-10-08,262.500000,274.424988,262.500000,269.625000,208.196121,1339112
2007-10-09,269.649994,275.250000,269.024994,274.100006,211.651566,1309660
2007-10-10,277.500000,282.450012,274.762512,281.237488,217.162933,1161036
2007-10-11,281.000000,281.000000,265.000000,267.975006,206.922012,2534016
2007-10-12,267.000000,268.750000,257.562500,265.774994,205.223236,1260232
2007-10-15,271.225006,272.424988,265.000000,268.412506,207.259888,1897220
2007-10-16,273.750000,277.424988,265.049988,267.024994,206.188446,2062028
2007-10-17,250.000000,277.750000,250.000000,273.774994,211.400574,1972896
2007-10-18,275.000000,287.375000,269.375000,279.712494,215.985352,3736784
2007-10-19,280.750000,287.750000,270.024994,276.687500,213.649490,2429704
2007-10-22,273.750000,275.750000,267.500000,268.600006,207.968369,856100
2007-10-23,273.250000,274.000000,265.250000,266.049988,205.993973,1800420
2007-10-24,272.500000,272.500000,260.812500,262.024994,202.877594,974724
2007-10-25,265.000000,265.000000,259.500000,262.562500,203.293701,863256
2007-10-26,265.000000,270.000000,260.750000,267.487488,207.106918,678648
2007-10-29,272.500000,275.000000,265.799988,267.100006,206.806946,1264360
2007-10-30,268.750000,268.750000,261.750000,262.125000,202.954941,718468
2007-10-31,260.500000,263.750000,255.000000,259.475006,200.903198,6592380
2007-11-01,266.250000,266.250000,254.000000,255.100006,197.515747,2440864
2007-11-02,252.250000,257.500000,250.000000,255.175003,197.573822,528016
2007-11-05,253.500000,257.500000,251.149994,252.787506,195.725220,683016
2007-11-06,253.750000,257.000000,250.024994,251.137497,194.447723,396740
2007-11-07,251.000000,253.000000,246.750000,249.562500,193.228210,2425816
2007-11-08,248.750000,249.500000,245.062500,248.087494,192.086212,633468
2007-11-12,245.000000,246.500000,240.012497,240.925003,186.540512,836044
2007-11-13,241.000000,243.000000,236.274994,237.250000,183.695084,834904
2007-11-14,243.725006,246.250000,241.750000,245.712494,190.247330,619356
2007-11-15,246.250000,249.750000,242.500000,244.725006,189.482758,479688
2007-11-16,245.000000,247.725006,242.024994,245.550003,190.121506,597128
2007-11-19,247.475006,251.225006,243.437500,247.037506,191.273285,502200
2007-11-20,248.500000,248.500000,239.387497,240.137497,185.930756,564532
2007-11-21,245.000000,245.000000,235.250000,237.125000,183.598297,605332
2007-11-22,239.000000,241.500000,233.750000,237.324997,183.753128,578328
2007-11-23,242.250000,242.250000,237.000000,240.000000,185.824295,689536
2007-11-26,248.750000,249.750000,242.562500,246.250000,190.663467,521692
2007-11-27,245.000000,249.750000,244.762497,249.199997,192.947571,315980
2007-11-28,250.500000,252.225006,242.000000,243.937500,188.873047,360172
2007-11-29,250.000000,250.000000,240.500000,244.187500,189.066589,701492
2007-11-30,245.000000,255.000000,244.050003,253.487503,196.267242,1846304
2007-12-03,253.750000,266.174988,252.562500,263.237488,203.816315,2916264
2007-12-04,263.500000,263.500000,256.750000,257.387512,199.286835,273884
2007-12-05,260.000000,260.000000,256.000000,257.899994,199.683716,342828
2007-12-06,260.700012,261.950012,257.500000,258.549988,200.186951,1201704
2007-12-07,259.250000,267.500000,257.500000,265.312500,205.422974,1666184
2007-12-10,270.750000,270.750000,257.250000,258.924988,200.477249,1671572
2007-12-11,260.250000,262.000000,255.274994,259.812500,201.164505,1217876
2007-12-12,258.799988,263.500000,256.250000,262.250000,203.051743,997212
2007-12-13,263.750000,265.000000,256.512512,257.424988,199.315933,643044
2007-12-14,259.924988,263.250000,257.299988,261.112488,202.170975,567516
2007-12-17,261.112488,261.250000,251.625000,252.550003,195.541351,565296
2007-12-18,253.750000,255.250000,250.550003,252.837494,195.763992,689044
2007-12-19,257.475006,257.475006,252.500000,255.337494,197.699600,300100
2007-12-20,256.250000,262.225006,256.250000,261.312500,202.325912,1612784
2007-12-24,262.500000,280.000000,262.500000,277.174988,214.607742,1548312
2007-12-26,278.750000,281.237488,271.337494,274.437500,212.488129,1387028
2007-12-27,275.000000,277.000000,271.575012,275.049988,212.962326,723148
2007-12-28,272.500000,274.500000,269.000000,270.012512,209.062012,426144
2007-12-31,272.500000,274.225006,268.012512,270.837494,209.700760,551700
2008-01-01,266.274994,269.500000,263.000000,263.412506,203.951797,252568
2008-01-02,264.399994,265.700012,258.250000,262.225006,203.032425,453472
2008-01-03,258.774994,262.000000,253.100006,254.500000,197.051147,562016
2008-01-04,247.500000,257.500000,247.500000,251.274994,194.554153,405948
2008-01-07,251.274994,251.274994,243.250000,244.037506,188.950363,1052432
2008-01-08,247.750000,248.750000,242.750000,247.637497,191.737747,519848
2008-01-09,247.637497,251.462494,247.562500,248.524994,192.424911,694940
2008-01-10,249.750000,252.012497,216.750000,243.675003,188.669708,970932
2008-01-11,245.250000,251.175003,242.500000,247.262497,191.447464,647548
2008-01-14,248.750000,250.000000,239.287506,240.199997,185.979202,662028
2008-01-15,241.500000,244.925003,232.750000,234.562500,181.614197,669436
